# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_4_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_4_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_4_srt_flt_neg_srt.bam
St8sia1	6	142821545	142964452	-	142908	35
C2cd5	6	143010920	143100141	-	89222	19
Etnk1	6	143167221	143232307	+	65087	3380
Sox5	6	143828425	144209568	-	381144	40
Bcat1	6	144993835	145076184	-	82350	12
Lrmp	6	145115653	145174934	+	59282	4049
Casc1	6	145174834	145210970	-	36137	106
Etfrf1	6	145211134	145216939	+	5806	20
Kras	6	145216699	145250239	-	33541	14
Lmntd1	6	145365134	145614273	-	249140	37
Tuba3b	6	145615757	145621479	+	5723	0
Rassf8	6	145746748	145821079	+	74332	43
Bhlhe41	6	145858243	145865558	-	7316	0
Sspn	6	145931641	145965223	+	33583	1
Itpr2	6	146108299	146502223	-	393925	60
Ints13	6	146549632	146577835	-	28204	5
Fgfr1op2	6	146577203	146599198	+	21996	904
Tm7sf3	6	146602352	146634597	-	32246	105
Med21	6	146642547	146650732	+	8186	103
Stk38l	6	146724995	146778812	+	53818	1752
Arntl2	6	146796065	146833529	+	37465	29
Smco2	6	146850104	146871406	+	21303	0
Ppfibp1	6	146888487	147032025	+	143539	494
1700034J05Rik	6	146950329	146954422	-	4094	14
Rep15	6	147032584	147034245	+	1662	4
Mrps35	6	147042764	147073991	+	31228	426
Mansc4	6	147075060	147087032	-	11973	21
Klhl42	6	147091379	147112778	+	21400	284
Pthlh	6	147252101	147264183	-	12083	1
Ccdc91	6	147475828	147632612	+	156785	943
Far2	6	148047259	148182758	+	135500	24
Ergic2	6	148179079	148212374	-	33296	14
Tmtc1	6	148232430	148444389	-	211960	46
Ipo8	6	148770683	148831467	-	60785	6
Caprin2	6	148842492	148896237	-	53746	14
Sinhcaf	6	148921035	148946467	-	25433	9
Dennd5b	6	148988071	149101680	-	113610	10
Gm10203	6	149130170	149130710	+	541	0
Etfbkmt	6	149139849	149151171	+	11323	67
Amn1	6	149157147	149188712	-	31566	14
Resf1	6	149309414	149335663	+	26250	559
Bicd1	6	149408984	149563329	+	154346	64
AU018091	7	3154658	3169203	-	14546	2
Nlrp12	7	3218784	3249613	-	30830	1
Myadm	7	3289080	3300442	+	11363	2
Prkcg	7	3303522	3331099	+	27578	4
Cacng7	7	3332955	3368221	+	35267	1
Cacng8	7	3390683	3415648	+	24966	1
Cacng6	7	3424195	3435667	+	11473	1
Tarm1	7	3486500	3502624	-	16125	1
Oscar	7	3609813	3616157	-	6345	0
Ndufa3	7	3617373	3620327	+	2955	33
Tfpt	7	3620324	3629929	-	9606	11
Prpf31	7	3629985	3642486	+	12502	510
Cnot3	7	3645309	3661109	+	15801	745
Leng1	7	3660098	3665840	-	5743	116
Tmc4	7	3665790	3677553	-	11764	12
Mboat7	7	3677789	3693523	-	15735	7
Tsen34	7	3692863	3701024	+	8162	81
Rps9	7	3703993	3706897	+	2905	731
Pirb	7	3711409	3720382	-	8974	22
Gm15922	7	3731630	3739889	-	8260	6
Gm15448	7	3816781	3825687	-	8907	4
Pira2	7	3836812	3845051	-	8240	5
Gm14548	7	3884242	3898120	-	13879	4
Lilra6	7	3908280	3915503	-	7224	1
Lair1	7	4003402	4063204	-	59803	13
Ttyh1	7	4119530	4136708	+	17179	0
Leng8	7	4137039	4148177	+	11139	1430
Leng9	7	4147915	4150374	-	2460	99
Cdc42ep5	7	4151260	4164860	-	13601	0
Lilra5	7	4237754	4243463	+	5710	0
Ncr1	7	4337724	4345164	+	7441	0
Gp6	7	4363965	4397744	-	33780	3
Rdh13	7	4424770	4445649	-	20880	1
Eps8l1	7	4460674	4480487	+	19814	137
Ppp1r12c	7	4481520	4501680	-	20161	9
Tnnt1	7	4504570	4516382	-	11813	3
Tnni3	7	4518305	4524229	-	5925	0
Dnaaf3	7	4522933	4532453	-	9521	2
Syt5	7	4539765	4547541	-	7777	0
Ptprh	7	4548612	4604041	-	55430	7
Tmem86b	7	4628040	4631422	-	3383	1
Ppp6r1	7	4631495	4659019	-	27525	10
Hspbp1	7	4660521	4685068	-	24548	2
Brsk1	7	4690604	4715997	+	25394	49
Tmem150b	7	4706832	4725249	-	18418	15
Kmt5c	7	4740115	4747514	+	7400	375
Cox6b2	7	4751792	4753094	-	1303	4
Fam71e2	7	4753226	4771302	-	18077	2
Il11	7	4772373	4782859	-	10487	1
Tmem190	7	4782937	4784341	+	1405	1
Tmem238	7	4784557	4789656	-	5100	4
Rpl28	7	4792874	4795066	+	2193	223
Ube2s	7	4794546	4812590	-	18045	199
Shisa7	7	4825552	4844696	-	19145	8
Isoc2b	7	4844959	4870258	-	25300	6
Isoc2a	7	4877153	4896973	+	19821	131
Gm36210	7	4898450	4906516	-	8067	7
Zfp628	7	4915217	4922002	+	6786	125
Nat14	7	4922028	4925006	+	2979	15
Ssc5d	7	4925785	4944826	+	19042	7
Sbk2	7	4940512	4964406	-	23895	15
Sbk3	7	4965260	4971168	-	5909	0
Zfp579	7	4992852	4996101	-	3250	1
Fiz1	7	5007059	5014697	-	7639	0
Zfp524	7	5014415	5018488	+	4074	17
Gm44973	7	5015496	5033097	+	17602	653
Zfp865	7	5020376	5036768	+	16393	684
Ccdc106	7	5020553	5060785	+	40233	737
4632433K11Rik	7	5034118	5035246	+	1129	27
Zfp784	7	5034439	5038446	-	4008	48
Zfp580	7	5051538	5053723	+	2186	8
U2af2	7	5062143	5079938	+	17796	1699
Epn1	7	5080235	5098178	+	17944	1006
Rfpl4	7	5109787	5116950	-	7164	7
Rasl2	7	5124938	5125950	-	1013	2
Vmn1r55	7	5129291	5149670	-	20380	9
Vmn1r56	7	5194916	5196747	-	1832	0
Vmn1r57	7	5218493	5221736	+	3244	0
Nlrp2	7	5298547	5351035	-	52489	3
Gm5065	7	5350537	5360682	+	10146	0
Vmn1r58	7	5401681	5413396	-	11716	0
Vmn1r59	7	5453827	5454759	-	933	0
Vmn2r28	7	5477255	5493956	-	16702	0
Vmn1r60	7	5539346	5545309	-	5964	0
Vmn1r61	7	5601647	5611489	-	9843	0
Vmn1r62	7	5673631	5676663	+	3033	1
Vmn1r63	7	5802345	5805445	-	3101	0
Vmn1r64	7	5883580	5884542	-	963	0
Vmn1r65	7	6007750	6011010	-	3261	1
Nlrp4c	7	6045161	6105150	+	59990	14
Zfp787	7	6131491	6155997	-	24507	3
Zfp444	7	6172226	6193811	+	21586	475
Galp	7	6197090	6216137	+	19048	0
Zscan5b	7	6222278	6239423	+	17146	5
Epp13	7	6252710	6282066	+	29357	2
Zfp667	7	6286579	6307883	+	21305	110
Zfp583	7	6315660	6331285	-	15626	4
Gm3854	7	6343759	6355956	+	12198	16
Zfp78	7	6363280	6382605	+	19326	30
Zfp28	7	6383295	6396915	+	13621	76
Smim17	7	6398715	6432093	+	33379	13
Gm20715	7	6410277	6441691	+	31415	3
Olfr1344	7	6438688	6442161	+	3474	1
Olfr1336	7	6456168	6466817	+	10650	0
Olfr1346	7	6467101	6478112	+	11012	2
Olfr5	7	6478322	6486941	-	8620	2
Olfr1347	7	6487429	6499755	-	12327	1
Olfr1348	7	6499793	6508748	-	8956	0
Olfr1349	7	6513269	6522950	-	9682	0
Olfr1350	7	6564841	6571401	+	6561	0
Zim1	7	6671269	6696450	-	25182	2
Peg3	7	6703892	6730421	-	26530	3
Usp29	7	6730583	6967219	+	236637	18
Aurkc	7	6995300	7003091	+	7792	0
Zfp954	7	7114690	7121488	-	6799	1
Zfp773	7	7127073	7136755	-	9683	0
Zfp418	7	7171330	7183562	+	12233	35
Zfp772	7	7202117	7209998	-	7882	3
Gm45844	7	7213017	7278289	-	65273	10
Vmn2r29	7	7231327	7247328	-	16002	0
Clcn4	7	7282309	7299533	-	17225	5
Vmn2r30	7	7310437	7337609	-	27173	4
Gm45783	7	7334149	7374573	-	40425	4
Vmn2r31	7	7378251	7399703	-	21453	0
Vmn2r32	7	7462096	7480018	-	17923	1
Vmn2r33	7	7550967	7566786	-	15820	2
Vmn2r34	7	7670804	7689513	-	18710	1
Vmn2r35	7	7786151	7819867	-	33717	21
Vmn2r36	7	7875954	7902495	-	26542	3
Vmn2r41	7	8136950	8161654	-	24705	1
Vmn2r42	7	8182372	8200320	-	17949	1
Vmn2r43	7	8244348	8260599	-	16252	1
Vmn2r44	7	8366164	8383333	-	17170	1
Vmn2r45	7	8469563	8489075	-	19513	0
Vmn2r40	7	8906772	8931435	-	24664	4
Vmn2r39	7	9013806	9030798	-	16993	1
Vmn2r38	7	9073775	9097881	-	24107	7
Vmn2r37	7	9205546	9223653	-	18108	0
Gm10302	7	9546769	9572288	-	25520	1
Vmn2r46	7	9754636	9770571	-	15936	1
Vmn2r47	7	9816782	9841325	-	24544	2
Vmn2r48	7	9927624	9953585	-	25962	6
Vmn2r49	7	9976245	9992257	-	16013	1
Vmn2r50	7	10035836	10053296	-	17461	1
Vmn2r51	7	10087198	10105741	-	18544	1
Vmn2r52	7	10153206	10176573	-	23368	2
Vmn1r66	7	10272991	10278006	-	5016	0
Vmn1r67	7	10443331	10449202	+	5872	0
Zik1	7	10487229	10495394	-	8166	1
Vmn1r68	7	10507398	10558485	-	51088	4
Vmn1r69	7	10578930	10613659	-	34730	3
Vmn1r70	7	10631532	10636530	+	4999	0
Nlrp4b	7	10687789	10730168	+	42380	5
Vmn1r71	7	10744543	10754364	-	9822	7
Zscan4b	7	10900740	10905050	-	4311	0
Zscan4c	7	11005745	11010547	+	4803	1
Zscan4	7	11065139	11614112	-	548974	69
Zscan4d	7	11161374	11166159	-	4786	1
Zscan4e	7	11306378	11310682	-	4305	0
Zscan4f	7	11397915	11402318	+	4404	0
Vmn1r72	7	11664479	11680147	-	15669	3
Vmn1r73	7	11730266	11762081	+	31816	4
Vmn1r74	7	11833980	11853276	+	19297	2
Vmn1r75	7	11874630	11884307	+	9678	0
Vmn1r76	7	11923523	11938213	-	14691	2
Vmn1r77	7	12036752	12049295	+	12544	2
Vmn1r78	7	12150257	12159959	+	9703	0
Vmn1r79	7	12171279	12181533	+	10255	4
Vmn1r80	7	12189286	12203313	+	14028	0
Vmn1r81	7	12247241	12268269	-	21029	6
Vmn1r82	7	12300430	12308582	+	8153	0
Vmn1r83	7	12319707	12329481	-	9775	2
Vmn1r84	7	12360313	12369273	-	8961	0
Zfp551	7	12415153	12422751	-	7599	4
Zfp606	7	12478293	12496235	+	17943	175
2900092C05Rik	7	12512517	12556323	+	43807	21
Vmn2r53	7	12562851	12608788	-	45938	75
Vmn2r54	7	12613839	12640319	-	26481	4
Vmn2r55	7	12651706	12685003	-	33298	8
Vmn2r56	7	12688721	12735004	-	46284	7
Zscan18	7	12768092	12803635	-	35544	13
Zfp329	7	12804977	12818858	-	13882	0
Zfp110	7	12834761	12850577	+	15817	339
Zfp128	7	12881177	12893422	+	12246	59
Zscan22	7	12897815	12909083	+	11269	94
Rps5	7	12922290	12926686	+	4397	506
Rnf225	7	12927416	12931072	+	3657	36
Zfp324	7	12965838	12974236	+	8399	74
Zfp446	7	12977848	12985714	+	7867	78
Slc27a5	7	12988346	12998192	-	9847	1
Zbtb45	7	13003898	13010034	-	6137	3
Trim28	7	13024152	13031035	+	6884	623
Chmp2a	7	13032010	13034807	-	2798	38
Ube2m	7	13035120	13038275	-	3156	7
Mzf1	7	13042303	13054764	-	12462	14
Vmn1r85	7	13083313	13095173	-	11861	2
Vmn1r86	7	13097531	13119917	-	22387	2
Vmn1r87	7	13130904	13140157	-	9254	2
Vmn1r88	7	13159568	13185864	+	26297	77
Vmn1r89	7	13213020	13220657	+	7638	0
Zswim9	7	13258967	13278721	-	19755	4
Lig1	7	13277313	13311425	+	34113	1371
Pla2g4c	7	13324655	13360672	+	36018	183
Cabp5	7	13398132	13408887	+	10756	2
Bsph1	7	13450841	13473449	+	22609	1
Bsph2	7	13554864	13571067	-	16204	1
Sult2a5	7	13623967	13670807	+	46841	6
Sult2a2	7	13733505	13779636	+	46132	16
Sult2a1	7	13796246	13837409	-	41164	6
Sult2a4	7	13909676	13989607	-	79932	9
Sult2a3	7	14067446	14123044	-	55599	7
Sult2a6	7	14222403	14254870	-	32468	4
Obox8	7	14331436	14333557	-	2122	0
Sult2a8	7	14410686	14446769	-	36084	1
Sult2a7	7	14465051	14494230	-	29180	0
Vmn1r90	7	14555474	14563506	-	8033	1
Obox7	7	14659496	14665996	+	6501	0
Obox2	7	15388721	15398545	+	9825	0
Obox1	7	15388948	15556866	+	167919	30
Obox3	7	15479825	15639902	-	160078	31
Obox5	7	15750131	15759800	+	9670	1
Obox6	7	15833241	15839678	-	6438	2
Crx	7	15865947	15879968	-	14022	3
Crxos	7	15882617	15904020	+	21404	2
Selenow	7	15917208	15922402	-	5195	1
Nop53	7	15936183	15946074	-	9892	1
Ehd2	7	15946958	15967567	-	20610	6
Bicra	7	15970672	16047921	-	77250	15
Zfp541	7	16061814	16096334	+	34521	2
Napa	7	16098458	16117975	+	19518	557
Kptn	7	16119895	16127516	+	7622	73
Slc8a2	7	16129826	16161063	+	31238	15
Meis3	7	16175090	16186504	+	11415	65
Dhx34	7	16197147	16222037	-	24891	6
C5ar2	7	16234585	16244154	-	9570	0
C5ar1	7	16246743	16259540	-	12798	1
Inafm1	7	16272013	16273617	-	1605	0
Ccdc9	7	16274045	16286795	-	12751	15
Bbc3	7	16308393	16318205	+	9813	61
Sae1	7	16320234	16387806	-	67573	34
Zc3h4	7	16401207	16437696	+	36490	1952
Tmem160	7	16452779	16455494	+	2716	31
Npas1	7	16455721	16476780	-	21060	39
Arhgap35	7	16493719	16614993	-	121275	12
Ceacam15	7	16671331	16675705	-	4375	10
Ceacam9	7	16721929	16726132	+	4204	0
Ap2s1	7	16738410	16749294	+	10885	111
Slc1a5	7	16781340	16798274	+	16935	1646
Fkrp	7	16809246	16816732	-	7487	9
Strn4	7	16815889	16840931	+	25043	954
Prkd2	7	16842902	16870464	+	27563	1068
Dact3	7	16875317	16887462	+	12146	17
Gng8	7	16891786	16895435	+	3650	2
Ptgir	7	16906490	16910905	+	4416	8
Calm3	7	16915379	16924114	-	8736	0
Pnmal2	7	16944682	16948828	+	4147	0
Pnmal1	7	16959679	16964607	+	4929	0
Gm42372	7	16983086	16988152	+	5067	4
Ccdc8	7	16992708	16997516	+	4809	0
Ppp5c	7	17004640	17027916	-	23277	4
Hif3a	7	17031507	17062427	-	30921	4
Psg16	7	17074040	17133450	+	59411	29
Ceacam3	7	17150282	17164253	+	13972	1
Psg29	7	17203477	17215760	+	12284	2
Ceacam5	7	17713238	17761132	+	47895	10
Ceacam14	7	17812633	17815663	+	3031	1
Gm5155	7	17871767	17919010	+	47244	4
Ceacam11	7	17972124	17978556	+	6433	0
Ceacam13	7	18009889	18019221	+	9333	0
Ceacam12	7	18065929	18077986	+	12058	1
Igfl3	7	18176494	18181862	+	5369	1
Mill1	7	18245347	18266092	+	20746	0
Psg18	7	18345422	18355009	-	9588	0
Psg28	7	18422536	18432041	-	9506	0
Psg26	7	18474582	18484177	-	9596	2
Psg25	7	18519702	18532269	-	12568	0
Psg27	7	18556514	18567305	-	10792	0
Psg23	7	18606343	18616501	-	10159	2
Psg21	7	18646736	18656722	-	9987	1
Psg20	7	18674107	18686185	-	12079	5
Psg22	7	18718090	18727248	+	9159	2
Psg19	7	18789567	18798510	-	8944	1
Psg17	7	18813937	18821607	-	7671	0
Mill2	7	18839966	18865402	+	25437	2
Pglyrp1	7	18884680	18890441	+	5762	2
Ccdc61	7	18890883	18910415	-	19533	5
Nova2	7	18925888	18965319	+	39432	5
Nanos2	7	18987400	18988962	+	1563	0
Mypop	7	18991245	19001766	+	10522	35
Irf2bp1	7	19004044	19006777	+	2734	51
Foxa3	7	19013284	19023538	-	10255	0
Sympk	7	19024377	19054618	+	30242	1195
Rsph6a	7	19054690	19074447	+	19758	27
Dmwd	7	19076227	19082776	+	6550	96
Dmpk	7	19083849	19093821	+	9973	37
Six5	7	19094594	19098549	+	3956	19
Gm4969	7	19099046	19118368	-	19323	6
Fbxo46	7	19119859	19140172	+	20314	341
Qpctl	7	19139702	19149291	-	9590	39
Snrpd2	7	19149722	19153542	+	3821	80
Gipr	7	19156061	19166127	-	10067	16
Eml2	7	19176421	19206482	+	30062	207
Gpr4	7	19212538	19224174	+	11637	1
Opa3	7	19228334	19256543	+	28210	313
Vasp	7	19256929	19271817	-	14889	2
Ppm1n	7	19276805	19280064	-	3260	0
Rtn2	7	19282624	19296160	+	13537	3
Fosb	7	19302696	19310051	-	7356	2
Ercc1	7	19344778	19356524	+	11747	155
Cd3eap	7	19356014	19359481	-	3468	11
Ppp1r13l	7	19359770	19378533	+	18764	104
Ercc2	7	19382010	19395694	+	13685	346
Klc3	7	19394437	19404104	-	9668	68
Ckm	7	19411025	19422841	+	11817	1
Mark4	7	19424775	19458821	-	34047	2
Exoc3l2	7	19463331	19496762	+	33432	1
Bloc1s3	7	19504486	19508367	-	3882	3
Trappc6a	7	19508670	19516145	+	7476	129
Nkpd1	7	19517838	19525056	+	7219	15
Ppp1r37	7	19530800	19563076	-	32277	3
Gemin7	7	19564946	19577595	-	12650	6
Zfp296	7	19577287	19580656	+	3370	20
Clasrp	7	19581035	19604486	-	23452	4
Relb	7	19606217	19629438	-	23222	6
Clptm1	7	19631571	19665033	-	33463	8
Apoc2	7	19671579	19677941	-	6363	1
Gm44805	7	19671584	19681423	-	9840	3
Apoc4	7	19678083	19681479	-	3397	2
Apoc1	7	19689481	19692660	-	3180	1
Apoe	7	19696109	19699188	-	3080	0
Tomm40	7	19701313	19715438	-	14126	3
Nectin2	7	19716644	19749573	-	32930	7
Bcam	7	19756131	19771016	-	14886	3
Cblc	7	19779718	19796809	-	17092	1
Bcl3	7	19808462	19822770	-	14309	69
Gm19345	7	19852003	19858350	+	6348	5
Ceacam16	7	19852097	19861299	-	9203	5
Ceacam19	7	19875742	19887965	-	12224	2
Pvr	7	19903578	19921160	-	17583	6
Igsf23	7	19937305	19950756	-	13452	5
Ceacam20	7	19965412	19991104	+	25693	1
Nlrp9b	7	19991465	20073306	+	81842	9
Vmn1r91	7	20099680	20103101	+	3422	0
Vmn1r240	7	20121656	20122579	-	924	0
Vmn1r93	7	20138123	20139088	-	966	2
Vmn1r94	7	20167460	20168377	-	918	0
Vmn1r95	7	20193710	20194633	+	924	0
Vmn1r241	7	20204684	20205607	-	924	0
Vmn1r242	7	20232908	20233828	-	921	0
Gm5890	7	20260451	20262834	-	2384	0
Vmn1r243	7	20333142	20334065	-	924	0
Vmn1r244	7	20374493	20375410	-	918	0
Vmn1r100	7	20417942	20418865	+	924	0
Vmn1r101	7	20441670	20442593	-	924	0
Gm10670	7	20473960	20474925	-	966	0
Vmn1r103	7	20509617	20510534	-	918	0
Vmn1r104	7	20533837	20534760	+	924	0
Vmn1r245	7	20544834	20545757	-	924	0
Vmn1r246	7	20575321	20576241	-	921	1
Gm4513	7	20593051	20599021	-	5971	1
Vmn1r107	7	20668918	20669841	+	924	1
Vmn1r111	7	20702296	20703216	-	921	1
Gm10668	7	20724525	20730624	-	6100	0
Vmn1r112	7	20771185	20772078	+	894	0
Vmn1r113	7	20787285	20788208	+	924	0
Vmn1r114	7	20811221	20812186	-	966	0
Vmn1r115	7	20844098	20844985	-	888	0
Vmn1r116	7	20872256	20873179	+	924	1
Vmn1r117	7	20883198	20884121	-	924	0
Vmn1r118	7	20911427	20912347	-	921	0
Vmn1r119	7	21011532	21012455	-	924	1
Vmn1r120	7	21052867	21053784	-	918	0
Vmn1r121	7	21097569	21098513	-	945	0
Vmn1r122	7	21133211	21134128	-	918	0
Vmn1r123	7	21162185	21163108	+	924	0
Gm5157	7	21184317	21190423	-	6107	0
Vmn1r124	7	21259694	21260617	-	924	0
Vmn1r125	7	21272179	21273102	+	924	0
Vmn1r126	7	21300502	21301467	-	966	0
Vmn1r127	7	21318944	21319861	-	918	0
Vmn1r128	7	21349373	21350296	+	924	0
Vmn1r129	7	21360368	21361291	-	924	0
Gm6882	7	21425858	21432745	-	6888	2
Vmn1r130	7	21511780	21512703	+	924	0
Vmn1r131	7	21545170	21546090	-	921	0
Vmn1r132	7	21614092	21614985	+	894	0
Vmn1r247	7	21760531	21761475	-	945	0
Vmn1r248	7	21795811	21796728	-	918	0
Vmn1r135	7	21832351	21833274	+	924	0
Vmn1r249	7	21843344	21844267	-	924	0
Gm5891	7	21908665	21921291	-	12627	1
Vmn1r137	7	21994587	21995510	+	924	0
Vmn1r138	7	22027977	22028897	-	921	0
Gm6176	7	22050205	22056305	-	6101	1
Vmn1r139	7	22069057	22097907	+	28851	1
Gm16451	7	22117322	22118245	-	924	2
Vmn1r250	7	22133776	22134741	-	966	0
Vmn1r142	7	22163118	22164035	-	918	0
Vmn1r143	7	22189377	22190300	+	924	0
Vmn1r251	7	22200341	22201264	-	924	0
Vmn1r252	7	22228564	22229484	-	921	0
Vmn1r253	7	22328794	22329717	-	924	0
Vmn1r254	7	22370122	22371039	-	918	1
Vmn1r148	7	22413583	22414506	+	924	0
Vmn1r149	7	22437306	22438229	-	924	0
Gm10665	7	22463110	22464075	-	966	0
Vmn1r151	7	22498761	22499678	-	918	0
Vmn1r152	7	22522967	22523890	+	924	0
Vmn1r255	7	22533964	22534887	-	924	0
Vmn1r256	7	22564423	22565343	-	921	0
Gm4565	7	22582158	22588127	-	5970	1
Vmn1r155	7	22658018	22658941	+	924	0
Vmn1r257	7	22691397	22692317	-	921	0
Gm4567	7	22713611	22719710	-	6100	3
Vmn1r157	7	22761697	22762590	+	894	0
Vmn1r158	7	22789859	22790782	-	924	0
Vmn1r159	7	22842688	22843605	-	918	0
Vmn1r160	7	22871224	22872147	+	924	0
Vmn1r258	7	22983714	22984673	-	960	0
Vmn1r259	7	23019006	23019923	-	918	0
Vmn1r163	7	23055540	23056463	+	924	0
Vmn1r260	7	23066533	23067456	-	924	0
Gm10662	7	23131854	23144480	-	12627	2
Vmn1r165	7	23217332	23218255	+	924	0
Vmn1r166	7	23250762	23251682	-	921	0
Gm6902	7	23272801	23278900	-	6100	0
Nlrp4e	7	23301192	23362277	+	61086	7
Nlrp5	7	23385889	23441922	+	56034	5
Vmn1r167	7	23503646	23507206	-	3561	1
Vmn1r168	7	23539732	23547448	+	7717	0
Vmn1r169	7	23575526	23578849	+	3324	0
Vmn1r170	7	23606175	23607089	+	915	0
Vmn1r171	7	23630722	23634370	+	3649	1
Vmn1r172	7	23658316	23668447	+	10132	0
Vmn1r173	7	23700703	23711009	+	10307	1
Vmn1r174	7	23752270	23762403	+	10134	1
Vmn1r175	7	23807182	23810643	-	3462	0
Vmn1r176	7	23833840	23837372	-	3533	0
Vmn1r177	7	23865520	23866449	-	930	0
Vmn1r178	7	23892009	23895622	+	3614	0
Vmn1r179	7	23926978	23936245	+	9268	0
Vmn1r180	7	23950632	23955691	+	5060	0
Vmn1r181	7	23974615	23988139	+	13525	0
V1rd19	7	24001691	24005057	+	3367	0
Vmn1r183	7	24053254	24063554	+	10301	1
Zfp180	7	24081924	24107713	+	25790	522
Zfp112	7	24112314	24127952	+	15639	58
Zfp235	7	24134196	24143241	+	9046	55
Zfp114	7	24175060	24183188	+	8129	4
Zfp111	7	24193947	24211443	-	17497	2
Zfp109	7	24227572	24237560	-	9989	2
Zfp108	7	24254794	24262445	+	7652	2
Zfp93	7	24270420	24277794	+	7375	18
Zfp61	7	24291039	24299675	-	8637	1
Zfp94	7	24301704	24316666	-	14963	0
Tescl	7	24333082	24333936	-	855	0
Lypd5	7	24349196	24355109	+	5914	0
Kcnn4	7	24370263	24385205	+	14943	1197
Smg9	7	24399619	24422778	+	23160	565
Irgc1	7	24431922	24452171	-	20250	5
Plaur	7	24462484	24475967	+	13484	30
Cadm4	7	24482023	24504539	+	22517	15
Zfp428	7	24507006	24515682	+	8677	14
Gm50092	7	24510483	24512455	-	1973	3
Irgq	7	24530689	24538600	+	7912	58
Pinlyp	7	24541658	24546118	-	4461	0
Xrcc1	7	24546289	24573438	+	27150	500
Zfp575	7	24583838	24587641	-	3804	3
Ethe1	7	24587543	24608925	+	21383	44
Phldb3	7	24610763	24629297	+	18535	62
Lypd3	7	24636550	24641118	+	4569	0
Tex101	7	24668007	24676675	-	8669	1
Lypd10	7	24709242	24714535	+	5294	0
Lypd11	7	24715023	24726908	-	11886	1
Cd177	7	24743983	24760311	-	16329	1
Ceacam10	7	24777206	24784657	+	7452	0
Gm9844	7	24862213	24862697	+	485	63
Lypd4	7	24864620	24869941	-	5322	1
Dmrtc2	7	24870057	24877651	+	7595	1
Rps19	7	24884371	24889806	+	5436	617
Cd79a	7	24897381	24902197	+	4817	4
Arhgef1	7	24902912	24926594	+	23683	2760
Erfl	7	24927445	24944494	-	17050	50
Rabac1	7	24969752	24972754	-	3003	2
Atp1a3	7	24978167	25005958	-	27792	2
Grik5	7	25009849	25072346	-	62498	6
Zfp574	7	25077205	25083492	+	6288	100
Pou2f2	7	25087344	25132512	-	45169	21
Dedd2	7	25202840	25220615	-	17776	5
Zfp526	7	25221425	25227507	+	6083	126
Gsk3a	7	25228258	25237851	-	9594	83
Erf	7	25242561	25250761	-	8201	3
Cic	7	25267704	25294159	+	26456	1651
Pafah1b3	7	25295049	25297986	-	2938	11
Prr19	7	25301411	25304132	+	2722	0
Tmem145	7	25306108	25316195	+	10088	2
Megf8	7	25317164	25365917	+	48754	102
Cnfn	7	25367620	25369724	-	2105	0
Lipe	7	25379527	25398710	-	19184	249
Cxcl17	7	25400053	25412886	-	12834	37
Ceacam1	7	25461707	25477603	-	15897	39
Ceacam2	7	25516042	25539857	-	23816	39
Erich4	7	25614620	25615892	-	1273	0
Dmac2	7	25619414	25625551	+	6138	60
B3gnt8	7	25626654	25635100	+	8447	2
Bckdha	7	25629946	25658981	-	29036	1
Exosc5	7	25659164	25671368	+	12205	311
Tmem91	7	25669139	25675166	-	6028	89
B9d2	7	25680780	25686558	+	5779	46
Tgfb1	7	25687002	25705077	+	18076	905
Ccdc97	7	25711106	25719088	-	7983	120
Hnrnpul1	7	25721165	25754757	-	33593	14
Axl	7	25757273	25788705	-	31433	24
Cyp2s1	7	25802475	25816913	-	14439	5
Cyp2b10	7	25897620	25926624	+	29005	3
Cyp2b13	7	26061497	26096197	+	34701	16
Cyp2b9	7	26173411	26210661	+	37251	3
Vmn1r184	7	26260334	26270619	+	10286	0
Cyp2a4	7	26307169	26315088	+	7920	0
Nlrp9c	7	26322473	26394243	-	71771	11
Nlrp4a	7	26435113	26476142	+	41030	1
Nlrp9a	7	26535023	26575615	+	40593	4
Vmn1r185	7	26607636	26618464	-	10829	2
Cyp2b23	7	26665227	26686437	-	21211	2
Cyp2b19	7	26757142	26772630	+	15489	0
Cyp2g1	7	26808892	26821205	+	12314	1
Cyp2a5	7	26835305	26843548	+	8244	0
Cyp2a22	7	26932055	26939380	-	7326	0
Cyp2a12	7	27029090	27036832	+	7743	0
Cyp2f2	7	27119909	27133660	+	13752	1
Cyp2t4	7	27153714	27158668	+	4955	1
Egln2	7	27158658	27166802	-	8145	1
Rab4b	7	27168424	27178896	-	10473	2
Gm21983	7	27168430	27181086	-	12657	2
Mia	7	27179742	27181157	-	1416	0
Snrpa	7	27187007	27196271	-	9265	6
BC024978	7	27195781	27210186	+	14406	105
Itpkc	7	27207172	27228628	-	21457	21
Coq8b	7	27233023	27257950	+	24928	176
