# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_5_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_5_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_5_srt_flt_pos_srt.bam
Defb12	8	19111931	19114839	-	2909	3
Defb34	8	19123752	19126540	+	2789	1
Spag11b	8	19140759	19143010	+	2252	1
Gm45826	8	19140778	19159440	+	18663	6
Spag11a	8	19157886	19159578	+	1693	1
Defb14	8	19194357	19195212	+	856	0
Defb4	8	19198706	19201545	+	2840	0
Defb6	8	19225478	19228209	+	2732	0
Defb46	8	19239916	19242143	+	2228	3
Defb5	8	19247580	19250828	+	3249	2
Defb3	8	19293360	19295291	+	1932	0
Defb8	8	19445769	19447606	-	1838	0
Defb7	8	19495097	19497775	+	2679	1
4930467E23Rik	8	19729576	19753527	+	23952	28
Gm31371	8	19903392	19925713	+	22322	40
Gm15319	8	20337664	20363210	-	25547	40
Gm21119	8	20614919	20640703	+	25785	48
Defb33	8	20892669	20897723	+	5055	0
Gm15056	8	20900606	20902627	-	2022	1
Gm6040	8	20916490	20922071	-	5582	2
AY761185	8	20943694	20944710	-	1017	0
Defa21	8	21025545	21026516	+	972	1
Defa23	8	21055047	21056016	+	970	0
Defa35	8	21065038	21065996	+	959	1
Defa25	8	21084442	21085285	+	844	1
Defa38	8	21095074	21096050	-	977	0
Defa30	8	21134642	21135598	+	957	0
Defa22	8	21162277	21163249	+	973	0
Defa31	8	21191614	21192549	+	936	0
Defa41	8	21201561	21202539	+	979	0
Defa40	8	21249754	21250556	+	803	0
Defa3	8	21287409	21288377	+	969	0
Defa5	8	21297439	21298375	+	937	0
Defa27	8	21315546	21316481	+	936	0
Defa29	8	21325887	21327020	-	1134	0
Defa2	8	21378515	21379495	+	981	0
Defa33	8	21391811	21392791	+	981	1
Defa36	8	21427411	21428391	+	981	0
Defa42	8	21455445	21456560	-	1116	1
Defa20	8	21509258	21510237	+	980	0
Defa32	8	21529032	21530012	+	981	0
Defa37	8	21565386	21566349	+	964	1
Defa28	8	21583006	21583961	+	956	2
Defa43	8	21593375	21594508	-	1134	0
Defa26	8	21618183	21618972	+	790	0
Defa17	8	21655780	21656735	+	956	0
Defa34	8	21665797	21666732	+	936	3
Defa39	8	21702519	21703645	-	1127	1
Defa24	8	21734494	21735471	+	978	0
Defb1	8	21776599	21795185	+	18587	6
Defb50	8	21823539	21831296	+	7758	2
Defb2	8	21839926	21843482	+	3557	0
Defb10	8	21858901	21862011	+	3111	2
Defb9	8	21881713	21885421	-	3709	3
Defb11	8	21905376	21906412	-	1037	0
Defb15	8	21929799	21932710	-	2912	0
Defb35	8	21938352	21940878	+	2527	0
Defb13	8	21946762	21948850	+	2089	1
Fam90a1a	8	21958714	21964303	+	5590	0
Ccdc70	8	21969775	21974041	+	4267	2
Atp7b	8	21992785	22060305	-	67521	34
Alg11	8	22060721	22071627	+	10907	2
Nek5	8	22073616	22125053	-	51438	24
Nek3	8	22128283	22166435	-	38153	292
Ckap2	8	22168160	22185819	-	17660	74
Vps36	8	22192809	22220843	+	28035	6
Thsd1	8	22227313	22261334	+	34022	16
Tpte	8	22283441	22371418	+	87978	54
Slc25a15	8	22375551	22398597	-	23047	92
Mrps31	8	22411361	22429665	+	18305	5
Smim19	8	22462614	22476882	-	14269	143
Slc20a2	8	22476788	22569612	+	92825	84
Vdac3	8	22577075	22593813	-	16739	358
Dkk4	8	22624043	22627547	+	3505	9
Polb	8	22628126	22653435	-	25310	513
Ikbkb	8	22659212	22706589	-	47378	4160
Plat	8	22757747	22782844	+	25098	10
Ap3m2	8	22787354	22805622	-	18269	327
Kat6a	8	22859535	22943259	+	83725	51
Ank1	8	22974844	23150497	+	175654	76
Gpat4	8	23171265	23208346	-	37082	644
Gins4	8	23226616	23237659	-	11044	322
Golga7	8	23241346	23257074	-	15729	438
Sfrp1	8	23411502	23449632	+	38131	13
Zmat4	8	23636019	24156585	+	520567	238
Tcim	8	24437180	24438984	-	1805	1
Ido2	8	24532454	24576333	-	43880	18
Ido1	8	24584136	24597009	-	12874	5
Adam18	8	24602246	24674755	-	72510	37
Adam3	8	24677225	24725852	-	48628	15
Adam5	8	24727093	24824369	-	97277	61
Adam32	8	24836140	24948804	-	112665	59
Adam9	8	24949611	25016927	-	67317	475
Tm2d2	8	25017211	25023260	+	6050	19
Htra4	8	25024929	25038962	-	14034	67
Plekha2	8	25039144	25102376	-	63233	5546
Tacc1	8	25154552	25256588	-	102037	4163
Fgfr1	8	25513654	25575718	+	62065	29
Letm2	8	25578490	25597582	-	19093	169
Nsd3	8	25601601	25719667	+	118067	121
Plpp5	8	25720037	25724887	+	4851	51
Ddhd2	8	25725346	25754596	-	29251	525
Bag4	8	25764538	25785287	-	20750	368
Lsm1	8	25785288	25803975	+	18688	30
Star	8	25806555	25815982	+	9428	102
Ash2l	8	25815996	25847694	-	31699	674
Kcnu1	8	25849623	25937939	+	88317	53
Hgsnat	8	25944453	25976753	-	32301	213
Pomk	8	25980604	25994133	-	13530	26
Fnta	8	25998722	26015650	-	16929	600
Hook3	8	26021421	26119224	-	97804	1679
Rnf170	8	26119368	26151790	+	32423	49
Gm45692	8	26119534	26160819	+	41286	194
Thap1	8	26158141	26164151	+	6011	8
Zfp703	8	26977325	26981461	+	4137	20
Erlin2	8	27023261	27040328	+	17068	9
Plpbp	8	27042555	27056132	+	13578	11
Adgra2	8	27085583	27123436	+	37854	102
Brf2	8	27123364	27128680	-	5317	59
Rab11fip1	8	27138773	27174646	-	35874	401
Got1l1	8	27197459	27223828	-	26370	10
Adrb3	8	27225776	27229588	-	3813	0
Eif4ebp1	8	27260329	27276674	+	16346	7
Tex24	8	27344394	27349188	+	4795	6
Chrnb3	8	27368711	27399730	+	31020	18
Chrna6	8	27403212	27413944	-	10733	4
Gm45861	8	27447100	27620917	+	173818	77
Poteg	8	27447670	27495172	+	47503	27
Unc5d	8	28646717	29219636	-	572920	272
Dusp26	8	31089471	31097047	+	7577	1
Rnf122	8	31111820	31131482	+	19663	12
Tti2	8	31150315	31164702	+	14388	463
Mak16	8	31159463	31168764	-	9302	607
Fut10	8	31187331	31261738	+	74408	26
Nrg1	8	31814551	32884797	-	1070247	428
AC132407.1	8	31918573	31918758	-	186	0
Wrn	8	33234384	33385527	-	151144	4862
Purg	8	33386325	33417467	+	31143	15
Tex15	8	33516738	33585582	+	68845	30
Ppp2cb	8	33599625	33619441	+	19817	62
Ubxn8	8	33619586	33641967	-	22382	366
Gsr	8	33653238	33698163	+	44926	11
Gtf2e2	8	33731833	33777173	+	45341	23
Smim18	8	33742112	33747770	-	5659	2
Rbpms	8	33782643	33929863	-	147221	187
Dctn6	8	34090423	34108796	-	18374	682
Gm10131	8	34111002	34111737	-	736	22
Mboat4	8	34115030	34125182	+	10153	9
Leprotl1	8	34135572	34147033	-	11462	692
Saraf	8	34154563	34170845	+	16283	54
Dusp4	8	34807297	34819894	+	12598	53
Tnks	8	34826460	34965690	-	139231	6208
Ppp1r3b	8	35375739	35388139	+	12401	3
Eri1	8	35465253	35496196	-	30944	1990
Mfhas1	8	35587798	35679449	+	91652	48
Gm19410	8	35765790	35818047	+	52258	17
Cldn23	8	35824712	35826559	-	1848	0
Prag1	8	36094828	36147787	+	52960	21
Lonrf1	8	36216064	36249516	-	33453	193
Trmt9b	8	36457548	36516570	+	59023	26
Dlc1	8	36567751	36953143	-	385393	157
AI429214	8	36993604	36995533	+	1930	2
Sgcz	8	37522298	38661508	-	1139211	444
Tusc3	8	39005845	39165114	+	159270	57
Msr1	8	39581685	39642673	-	60989	22
Fgf20	8	40279166	40308331	-	29166	19
Micu3	8	40307458	40386308	+	78851	44
Zdhhc2	8	40423815	40510266	+	86452	1725
Cnot7	8	40492540	40515847	-	23308	1856
Vps37a	8	40511783	40550757	+	38975	34
Mtmr7	8	40551095	40634792	-	83698	53
Adam24	8	40675077	40682199	+	7123	2
Adam25	8	40752208	40756176	+	3969	5
Adam20	8	40793273	40797303	+	4031	1
Adam39	8	40822990	40827037	+	4048	6
Slc7a2	8	40862396	40922308	+	59913	23
Pdgfrl	8	40926233	40990785	+	64553	14
Mtus1	8	40990914	41133726	-	142813	49
Fgl1	8	41191434	41215156	-	23723	10
Pcm1	8	41239765	41332344	+	92580	98
Asah1	8	41340197	41374773	-	34577	201
Frg1	8	41397459	41417074	-	19616	1782
Triml1	8	43129807	43141486	-	11680	6
Triml2	8	43180541	43193881	+	13341	0
Zfp42	8	43295063	43306980	-	11918	4
Adam26b	8	43519762	43528106	-	8345	2
Adam26a	8	43568278	43576707	-	8430	5
Adam34l	8	43624951	43627276	-	2326	0
Adam34	8	43650309	43710049	-	59741	26
Fat1	8	44935447	45052257	+	116811	49
Mtnr1a	8	45069137	45088506	+	19370	5
F11	8	45241174	45262031	-	20858	6
Klkb1	8	45266689	45294859	-	28171	28
Gm45753	8	45269671	45308466	-	38796	74
Cyp4v3	8	45304944	45333216	-	28273	176
Fam149a	8	45336717	45382291	-	45575	18
Tlr3	8	45395665	45410619	-	14955	9
Sorbs2	8	45507788	45827906	+	320119	131
Pdlim3	8	45885461	45919548	+	34088	14
Ccdc110	8	45934619	45944145	+	9527	6
1700029J07Rik	8	45953606	45975440	-	21835	44
Ufsp2	8	45975528	45996958	+	21431	12
Ankrd37	8	45996902	45999867	-	2966	24
Lrp2bp	8	45999303	46029477	+	30175	487
Snx25	8	46033261	46152159	-	118899	1793
Cfap97	8	46151771	46195590	+	43820	27
Slc25a4	8	46206797	46211284	-	4488	241
Helt	8	46292039	46294671	-	2633	0
Acsl1	8	46471037	46536051	+	65015	22
Cenpu	8	46552028	46580007	+	27980	115
Primpol	8	46575594	46617208	-	41615	561
Casp3	8	46617291	46639689	+	22399	9
Irf2	8	46739732	46847458	+	107727	61
Enpp6	8	46986887	47096762	+	109876	62
Stox2	8	47180048	47413837	-	233790	86
Trappc11	8	47490115	47533467	-	43353	616
Rwdd4a	8	47533664	47552825	+	19162	12
Ing2	8	47667178	47675158	-	7981	166
Cdkn2aip	8	47709344	47713932	-	4589	211
Cldn24	8	47822143	47822805	+	663	0
Wwc2	8	47823959	47990551	-	166593	174
Cldn22	8	47824482	47825476	+	995	0
Dctd	8	48099092	48153233	+	54142	19
Tenm3	8	48227682	48843951	-	616270	263
Aga	8	53511727	53523421	+	11695	4
Neil3	8	53586867	53639065	-	52199	27
Vegfc	8	54077606	54187096	+	109491	47
Spcs3	8	54520433	54529998	-	9566	333
Asb5	8	54550331	54587875	+	37545	12
Spata4	8	54600781	54610098	+	9318	4
Wdr17	8	54629055	54887150	-	258096	118
Gpm6a	8	54954843	55060871	+	106029	29
Adam29	8	55870912	55906948	-	36037	11
Glra3	8	55940509	56130070	+	189562	65
Hpgd	8	56294585	56321043	+	26459	12
Cep44	8	56531522	56551047	-	19526	289
Fbxo8	8	56551090	56593939	+	42850	44
Hand2	8	57320983	57324633	+	3651	1
Scrg1	8	57455923	57477585	+	21663	3
Sap30	8	57482707	57487860	-	5154	35
Hmgb2	8	57511907	57515999	+	4093	19
Galnt7	8	57523828	57653031	-	129204	3338
Galntl6	8	57774052	58912640	-	1138589	462
BC030500	8	58911755	58914298	+	2544	1
Gm10283	8	60430024	60503198	-	73175	24
Aadat	8	60505932	60545677	+	39746	12
Mfap3l	8	60632827	60676729	+	43903	26
Hpf1	8	60890418	60907580	+	17163	129
Clcn3	8	60910389	60983300	-	72912	2169
Nek1	8	60993195	61131346	+	138152	58
Sh3rf1	8	61223872	61396071	+	172200	122
Cbr4	8	61487734	61506694	+	18961	7
Palld	8	61511433	61902690	-	391258	139
Ddx60	8	61928087	62038244	+	110158	42
Anxa10	8	62057042	62123118	-	66077	31
Spock3	8	62951009	63357103	+	406095	161
Sgo2b	8	63924694	63952170	-	27477	14
Tll1	8	64014931	64206271	-	191341	66
Cpe	8	64592542	64693054	-	100513	35
Msmo1	8	64718139	64733792	-	15654	109
Klhl2	8	64739675	64850017	-	110343	1739
Tmem192	8	64947185	64969033	+	21849	5
Trim75	8	64980884	64987831	-	6948	1
Trim60	8	64999307	65018584	-	19278	3
Trim61	8	65012987	65018523	-	5537	1
Apela	8	65028417	65037336	-	8920	2
Gm10663	8	65075033	65077480	+	2448	0
Smim31	8	65085613	65129563	-	43951	22
Marchf1	8	65618009	66471637	+	853629	423
Tma16	8	66473118	66486519	-	13402	247
Tktl2	8	66511756	66518335	+	6580	2
Npy5r	8	66679965	66688128	-	8164	2
Npy1r	8	66697192	66706792	+	9601	1
Naf1	8	66860217	66890564	+	30348	14
Nat1	8	67480921	67492104	+	11184	4
Nat2	8	67494858	67502584	+	7727	4
Nat3	8	67523854	67548627	+	24774	20
Psd3	8	67689082	68206057	-	516976	698
Sh2d4a	8	68276567	68347699	+	71133	42
Csgalnact1	8	68356781	68735146	-	378366	181
Ints10	8	68793929	68829410	+	35482	20
Lpl	8	68880491	68907448	+	26958	9
Slc18a1	8	69037711	69089235	-	51525	31
Atp6v1b2	8	69088646	69113711	+	25066	20
Lzts1	8	69132669	69184225	-	51557	145
Zfp930	8	69209038	69230536	+	21499	15
D130040H23Rik	8	69271080	69303375	+	32296	17
Gm10033	8	69366510	69395539	-	29030	318
Gm9495	8	69427980	69453565	-	25586	9
Gm7697	8	69481346	69522976	-	41631	22
Zfp868	8	69610857	69625548	-	14692	718
Zfp964	8	69654492	69666982	+	12491	4
Zfp869	8	69702656	69716948	-	14293	1174
Zfp963	8	69741639	69749970	-	8332	140
Gm20422	8	69742862	69774886	-	32025	1000
Zfp866	8	69761326	69791178	-	29853	674
Atp13a1	8	69791163	69807749	+	16587	29
Gmip	8	69808679	69821870	+	13192	9
Lpar2	8	69822429	69831102	+	8674	5
Pbx4	8	69832491	69872292	+	39802	11
Cilp2	8	69880369	69887687	-	7319	4
Yjefn3	8	69887788	69902712	-	14925	370
Ndufa13	8	69894180	69902558	-	8379	317
Tssk6	8	69902184	69903518	+	1335	36
Gatad2a	8	69907076	69996384	-	89309	4139
Mau2	8	70016123	70042734	-	26612	3318
Sugp1	8	70042813	70072347	+	29535	12
Tm6sf2	8	70072924	70080066	+	7143	2
Hapln4	8	70083457	70090862	+	7406	3
Ncan	8	70093085	70120873	-	27789	12
Rfxank	8	70130806	70139154	-	8349	113
Nr2c2ap	8	70131333	70133748	+	2416	54
Borcs8	8	70139499	70147319	+	7821	8
Mef2b	8	70139711	70167488	+	27778	39
Tmem161a	8	70172405	70183681	+	11277	27
Slc25a42	8	70184340	70212305	-	27966	161
Armc6	8	70220172	70234466	-	14295	34
Sugp2	8	70234226	70264296	+	30071	14
Homer3	8	70282827	70294361	+	11535	164
Ddx49	8	70292866	70302489	-	9624	477
Cope	8	70302518	70312990	+	10473	3
Cers1	8	70315775	70331592	+	15818	32
Gdf1	8	70329817	70331587	+	1771	25
Upf1	8	70331525	70353278	-	21754	1691
Comp	8	70373558	70382066	+	8509	17
Crtc1	8	70382355	70439579	-	57225	1254
Klhl26	8	70450219	70476968	-	26750	883
Tmem59l	8	70483867	70487358	-	3492	3
Crlf1	8	70493158	70504081	+	10924	23
Rex1bd	8	70504295	70506752	-	2458	48
Uba52	8	70508263	70510801	-	2539	100
Kxd1	8	70508272	70527956	-	19685	290
Fkbp8	8	70527724	70535328	+	7605	6
Ell	8	70539457	70592858	+	53402	28
Isyna1	8	70594373	70597290	+	2918	11
Ssbp4	8	70597490	70608872	-	11383	366
Lrrc25	8	70616155	70621483	+	5329	2
Gdf15	8	70629393	70632456	-	3064	4
Pgpep1	8	70646435	70660388	-	13954	20
Lsm4	8	70673248	70678752	+	5505	1
Jund	8	70698949	70700616	+	1668	3
Iqcn	8	70703457	70717650	+	14194	5
Gm3336	8	70718543	70722634	+	4092	1
Pde4c	8	70723720	70751186	+	27467	3
Rab3a	8	70754679	70758677	+	3999	4
Mpv17l2	8	70758649	70760946	-	2298	16
Pik3r2	8	70768176	70776713	-	8538	18
Mast3	8	70778117	70805054	-	26938	434
Il12rb1	8	70808449	70821424	+	12976	4
Arrdc2	8	70835129	70839720	-	4592	40
Kcnn1	8	70842049	70863258	-	21210	4
Ccdc124	8	70868227	70873935	-	5709	80
Slc5a5	8	70882889	70892757	-	9869	6
Rpl18a	8	70894722	70897412	-	2691	460
Map1s	8	70905932	70917529	+	11598	5
Haus8	8	71248561	71272934	-	24374	204
Myo9b	8	71272714	71360713	+	88000	43
Use1	8	71366848	71369732	+	2885	8
Ocel1	8	71371298	71379361	+	8064	18
Nr2f6	8	71374127	71381960	-	7834	22
Ushbp1	8	71384272	71395790	-	11519	7
Babam1	8	71396861	71404619	+	7759	2
Ankle1	8	71406010	71409904	+	3895	1
Abhd8	8	71456705	71463655	-	6951	82
Mrpl34	8	71464959	71465747	+	789	1
Dda1	8	71469199	71476098	+	6900	12
Ano8	8	71476019	71485963	-	9945	161
Gtpbp3	8	71488103	71499583	+	11481	7
Plvap	8	71497765	71511752	-	13988	0
Ccdc194	8	71520120	71525711	-	5592	1
Bst2	8	71534255	71537456	-	3202	39
Mvb12a	8	71542922	71548026	+	5105	3
Tmem221	8	71554238	71558871	-	4634	20
Nxnl1	8	71560555	71566601	-	6047	1
Slc27a1	8	71568882	71586708	+	17827	2
Pgls	8	71592176	71601092	+	8917	5
Fam129c	8	71597648	71607936	+	10289	4
Colgalt1	8	71610998	71624911	+	13914	7
Unc13a	8	71624417	71671757	-	47341	125
Jak3	8	71676296	71690575	+	14280	9
Insl3	8	71689214	71690575	+	1362	2
B3gnt3	8	71690756	71701789	-	11034	26
Fcho1	8	71708387	71725716	-	17330	647
Zfp709	8	71882019	71895727	+	13709	5
Zfp882	8	71908608	71916354	+	7747	3
Zfp617	8	71908635	71934629	+	25995	17
Zfp961	8	71951038	71971716	+	20679	10
Cyp4f18	8	71988482	72009626	-	21145	9
Olfr372	8	72041218	72060630	+	19413	3
Olfr373	8	72083177	72103084	+	19908	4
Olfr374	8	72107040	72118147	+	11108	10
Tpm4	8	72135229	72153142	+	17914	47
Rab8a	8	72161200	72183904	+	22705	34
Hsh2d	8	72189638	72201527	+	11890	3
Cib3	8	72204378	72212996	-	8619	8
Gm11034	8	72213494	72213636	-	143	1
Fam32a	8	72219730	72224418	+	4689	48
Ap1m1	8	72240018	72257385	+	17368	14
Gm10282	8	72304110	72305260	-	1151	3
Klf2	8	72319033	72321656	+	2624	8
Eps15l1	8	72340999	72421460	-	80462	3812
Calr3	8	72424176	72443870	-	19695	9
1700030K09Rik	8	72443880	72461001	+	17122	59
Cherp	8	72460489	72475226	-	14738	594
Slc35e1	8	72480641	72492614	-	11974	670
Med26	8	72494561	72548270	-	53710	1964
Smim7	8	72565188	72571088	-	5901	404
Tmem38a	8	72572055	72587282	+	15228	11
Nwd1	8	72646711	72717876	+	71166	23
Sin3b	8	72723285	72758201	+	34917	6
F2rl3	8	72761880	72763874	+	1995	0
Large1	8	72814599	73353540	-	538942	949
Isx	8	74873173	74893506	+	20334	15
Hmgxb4	8	74993356	75031978	+	38623	33
Tom1	8	75033705	75070121	+	36417	8
Hmox1	8	75093621	75100589	+	6969	2
Mcm5	8	75109569	75128439	+	18871	8
Rasd2	8	75213944	75224113	+	10170	3
Gm10358	8	75405340	75406589	-	1250	4
Iqcm	8	75448694	75984503	+	535810	316
Nr3c2	8	76899442	77245012	+	345571	256
Arhgap10	8	77250366	77517953	-	267588	3997
Prmt9	8	77549397	77581338	+	31942	11
Tmem184c	8	77595982	77610698	-	14717	162
Ednra	8	77663031	77724436	-	61406	19
Ttc29	8	78213297	78394326	+	181030	77
Pou4f2	8	78433010	78436645	-	3636	3
Rbmxl1	8	78505269	78508898	-	3630	165
Slc10a7	8	78509352	78734003	+	224652	111
Lsm6	8	78804865	78821140	-	16276	599
Zfp827	8	79028437	79193766	+	165330	75
1700011L22Rik	8	79210431	79248570	-	38140	19
Mmaa	8	79263598	79294937	-	31340	394
Smad1	8	79338395	79399518	-	61124	860
Otud4	8	79639618	79677724	+	38107	26
Abce1	8	79683462	79711740	-	28279	1330
Anapc10	8	79711820	79779059	+	67240	48
Hhip	8	79965853	80058006	-	92154	46
Gypa	8	80493781	80510542	+	16762	6
Frem3	8	80611080	80695356	+	84277	159
Smarca5	8	80698507	80739497	-	40991	3349
Gab1	8	80764438	80880519	-	116082	46
Usp38	8	80980733	81014928	-	34196	2755
Inpp4b	8	81342558	82127914	+	785357	408
Il15	8	82331632	82403222	-	71591	62
Zfp330	8	82763621	82774160	-	10540	734
Rnf150	8	82863356	83091268	+	227913	87
Tbc1d9	8	83165352	83272934	+	107583	36
Ucp1	8	83290352	83298452	+	8101	4
Elmod2	8	83312632	83332486	-	19855	144
Mgat4d	8	83348471	83379402	+	30932	13
Clgn	8	83389867	83428552	+	38686	10
Scoc	8	83430510	83458349	-	27840	127
Olfr370	8	83535780	83545227	+	9448	3
Ndufb7	8	83566671	83571626	+	4956	6
Tecr	8	83571698	83594484	-	22787	491
Dnajb1	8	83608193	83612653	+	4461	2
Gipc1	8	83652677	83664694	+	12018	59
Pkn1	8	83666536	83699179	-	32644	2959
Ptger1	8	83666678	83672753	+	6076	1095
Ddx39	8	83715177	83726892	+	11716	737
Adgre5	8	83723251	83741326	-	18076	2408
Adgrl1	8	83900105	83941954	+	41850	18
Asf1b	8	83955507	83970197	+	14691	8
Prkaca	8	83972993	83996443	+	23451	13
Samd1	8	83997501	84000409	+	2909	0
1700067K01Rik	8	84001502	84004770	+	3269	1
Misp3	8	84010222	84012171	-	1950	1
Palm3	8	84021471	84030295	+	8825	920
Il27ra	8	84030294	84042589	-	12296	1370
Rln3	8	84042929	84045000	-	2072	0
Gm10643	8	84063561	84065137	-	1577	12
Rfx1	8	84066834	84096992	+	30159	269
Dcaf15	8	84097072	84104768	-	7697	770
Podnl1	8	84125989	84132527	+	6539	35
Cc2d1a	8	84132828	84147936	-	15109	282
4930432K21Rik	8	84148025	84172590	+	24566	25
Nanos3	8	84173733	84176552	-	2820	9
Zswim4	8	84210678	84237055	-	26378	1020
D8Ertd738e	8	84246238	84249719	-	3482	260
Mri1	8	84249906	84257324	-	7419	278
Ccdc130	8	84257795	84270380	-	12586	69
Cacna1a	8	84338639	84640246	+	301608	382
Ier2	8	84661331	84662854	-	1524	275
Nacc1	8	84670479	84687902	-	17424	548
Trmt1	8	84686339	84699808	+	13470	43
Lyl1	8	84701449	84704940	+	3492	10
Nfix	8	84704712	84800344	-	95633	575
G430095P16Rik	8	84723007	84726844	+	3838	17
Dand5	8	84815404	84822823	-	7420	20
Gadd45gip1	8	84831522	84835482	+	3961	61
Rad23a	8	84834019	84840665	-	6647	216
Calr	8	84841850	84846934	-	5085	1094
Farsa	8	84856989	84869257	+	12269	5
Syce2	8	84872111	84888221	+	16111	23
Gcdh	8	84886393	84893921	-	7529	56
Klf1	8	84901928	84905295	+	3368	2
Dnase2a	8	84908560	84911708	+	3149	2
Mast1	8	84911903	84937359	-	25457	12
Rtbdn	8	84946991	84956603	+	9613	24
Rnaseh2a	8	84956610	84969767	-	13158	162
Gm49661	8	84967678	84969433	-	1756	20
Prdx2	8	84969587	84974834	+	5248	28
Junb	8	84976910	84978718	-	1809	2632
Hook2	8	84990603	85003349	+	12747	9
Best2	8	85007202	85014531	-	7330	9
Asna1	8	85017931	85025281	-	7351	165
Trir	8	85026823	85030286	+	3464	2
Tnpo2	8	85036915	85057583	+	20669	17
Fbxw9	8	85060055	85067121	+	7067	5
Gm5741	8	85067568	85067982	-	415	0
Dhps	8	85071757	85075162	+	3406	17
Wdr83	8	85075035	85080746	-	5712	55
Wdr83os	8	85080740	85082339	+	1600	13
Man2b1	8	85083304	85098282	+	14979	7
Zfp791	8	85108553	85123095	-	14543	142
Cks1brt	8	85151924	85173622	+	21699	4
Olfr371	8	85225988	85231509	+	5522	2
Vps35	8	85260392	85299802	-	39411	777
Orc6	8	85299632	85308278	+	8647	7
Mylk3	8	85324303	85386345	-	62043	28
4921524J17Rik	8	85408759	85432833	-	24075	939
Gpt2	8	85492576	85527560	+	34985	156
Dnaja2	8	85537633	85555344	-	17712	3838
Neto2	8	85636588	85700924	-	64337	2081
Itfg1	8	85717578	85840921	-	123344	1862
Phkb	8	85840991	86061376	+	220386	97
Abcc12	8	86482260	86580686	-	98427	47
Lonp2	8	86624043	86723873	+	99831	1191
Siah1a	8	86724007	86745934	-	21928	2691
N4bp1	8	86841139	86885258	-	44120	1232
Cbln1	8	87468405	87472609	-	4205	1
4933402J07Rik	8	87563853	87589424	+	25572	5
Zfp423	8	87661810	87959595	-	297786	118
Cnep1r1	8	88118769	88135110	+	16342	7
Heatr3	8	88137855	88172027	+	34173	12
Tent4b	8	88199213	88259722	+	60510	33
Adcy7	8	88272403	88329962	+	57560	180
Brd7	8	88331059	88362194	-	31136	1174
Nkd1	8	88521354	88594884	+	73531	39
Snx20	8	88626563	88636128	-	9566	356
Nod2	8	88647315	88688474	+	41160	10
Cyld	8	88697028	88751945	+	54918	41
Sall1	8	89027235	89044162	-	16928	5
Tox3	8	90247040	90348343	-	101304	35
Gm19935	8	90816145	90817393	-	1249	1
Chd9	8	90828352	91054516	+	226165	123
Rbl2	8	91070057	91123844	+	53788	103
Aktip	8	91111784	91199971	-	88188	167
Rpgrip1l	8	91217030	91313262	-	96233	229
Fto	8	91313525	91668439	+	354915	167
Irx3	8	91798525	91802067	-	3543	1
Irx5	8	92357625	92376286	+	18662	8
Irx6	8	92674288	92680956	+	6669	4
Mmp2	8	92827291	92853420	+	26130	12
Lpcat2	8	92855339	92919279	+	63941	23
Capns2	8	92901407	92902411	+	1005	0
Slc6a2	8	92960079	93001667	+	41589	10
Ces1a	8	93020214	93048192	-	27979	10
Ces1b	8	93056728	93080017	-	23290	10
Ces1c	8	93099015	93131271	-	32257	11
Ces1d	8	93166068	93197838	-	31771	12
Ces1e	8	93201218	93229619	-	28402	12
Ces1f	8	93256236	93279747	-	23512	8
Ces1g	8	93302369	93337308	-	34940	17
Ces1h	8	93351843	93379725	-	27883	14
Ces5a	8	93499064	93535830	-	36767	20
Gnao1	8	93809966	93969388	+	159423	100
Amfr	8	93971588	94012842	-	41255	1457
Nudt21	8	94015496	94037031	-	21536	680
Ogfod1	8	94037198	94067921	+	30724	22
Bbs2	8	94067954	94098928	-	30975	216
Mt4	8	94137197	94139031	+	1835	0
Mt3	8	94152607	94154146	+	1540	0
Mt2	8	94172664	94173568	+	905	0
Mt1	8	94179082	94180327	+	1246	1
Nup93	8	94214564	94317227	+	102664	30
Slc12a3	8	94329201	94366214	+	37014	10
Herpud1	8	94386438	94395377	+	8940	6
Nlrc5	8	94434391	94527272	+	92882	58
Cpne2	8	94532990	94570531	+	37542	45
Fam192a	8	94574138	94601997	-	27860	1028
Rspry1	8	94601937	94660275	+	58339	78
Arl2bp	8	94666600	94674425	+	7826	6
Pllp	8	94674894	94696278	-	21385	8
Ccl22	8	94745590	94751699	+	6110	2
Cx3cl1	8	94772009	94782427	+	10419	5
Ccl17	8	94810453	94812036	+	1584	1
Ciapin1	8	94819804	94838358	-	18555	445
Coq9	8	94838321	94854895	+	16575	22
Polr2c	8	94857450	94873535	+	16086	6
Dok4	8	94863828	94876330	-	12503	3
