# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_2_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_2_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_2_srt_flt_neg_srt.bam
Man1a2	3	100562208	100685503	-	123296	108
Vtcn1	3	100825459	100896922	+	71464	41
Trim45	3	100922202	100936920	+	14719	27
Ttf2	3	100938860	100969663	-	30804	16
Cd101	3	100993529	101029556	-	36028	32
Ptgfrn	3	101040232	101110278	-	70047	53
Cd2	3	101275899	101287939	-	12041	16
Igsf3	3	101377083	101463059	+	85977	158
Atp1a1	3	101576219	101604684	-	28466	27
Mab21l3	3	101813076	101848959	-	35884	27
Slc22a15	3	101855776	101924449	-	68674	42
Nhlh2	3	102010076	102015492	+	5417	2
Casq2	3	102086415	102146514	+	60100	38
Vangl1	3	102153583	102204693	-	51111	29
Ngf	3	102469919	102521013	+	51095	22
Tspan2	3	102734529	102801513	+	66985	55
Tshb	3	102777398	102782718	-	5321	6
Sycp1	3	102818499	102936100	-	117602	139
Nr1h5	3	102939658	102964133	-	24476	18
Sike1	3	102995708	103008459	+	12752	176
Csde1	3	103020426	103058186	+	37761	2138
Nras	3	103058285	103067914	+	9630	433
Ampd1	3	103074014	103099720	+	25707	48
Dennd2c	3	103102604	103169769	+	67166	63
Bcas2	3	103171655	103179166	+	7512	190
Trim33	3	103279293	103358775	+	79483	1179
Syt6	3	103575231	103645569	+	70339	52
Atg4a	3	103643954	141164270	-	37520317	66071
Olfml3	3	103731665	103738001	-	6337	3
Gm10964	3	103739366	103746376	+	7011	7
Hipk1	3	103739815	103791563	-	51749	52
Dclre1b	3	103800605	103809444	-	8840	5
Ap4b1	3	103809520	103822025	+	12506	80
Gm43064	3	103809573	103838648	+	29076	105
Bcl2l15	3	103832601	103854618	+	22018	20
Ptpn22	3	103859795	103912247	+	52453	2365
Rsbn1	3	103914120	103966636	+	52517	1027
Phtf1	3	103968110	104024598	+	56489	600
Magi3	3	104013259	104220374	-	207116	273
Lrig2	3	104396418	104511856	-	115439	80
Slc16a1	3	104638668	104658462	+	19795	802
Tafa3	3	104767406	104777547	-	10142	8
Ppm1j	3	104781056	104786018	+	4963	17
Rhoc	3	104788375	104794459	+	6085	4
Mov10	3	104794836	104818563	-	23728	14
Capza1	3	104822779	104864505	-	41727	47
St7l	3	104864503	104930064	+	65562	250
Wnt2b	3	104945272	104961921	-	16650	89
Cttnbp2nl	3	105001915	105053146	-	51232	36
4930564D02Rik	3	105066844	105078806	+	11963	3
Kcnd3	3	105452330	105674002	+	221673	139
Ddx20	3	105678270	105687574	-	9305	4
Inka2	3	105704599	105720842	+	16244	182
Rap1a	3	105727267	105801336	-	74070	67
Adora3	3	105870858	105908926	+	38069	22
Tmigd3	3	105870907	105924042	+	53136	28
I830077J02Rik	3	105924358	105932664	-	8307	4
Atp5pb	3	105942698	105960099	-	17402	111
Wdr77	3	105959369	105970037	+	10669	1030
Ovgp1	3	105973711	105987423	+	13713	170
Pifo	3	105996957	106014646	-	17690	48
Chil5	3	106016919	106032814	-	15896	78
Chia1	3	106113229	106132120	+	18892	22
Chil3	3	106147554	106167564	-	20011	28
Chil4	3	106201490	106219507	-	18018	24
Chil6	3	106387384	106406182	-	18799	23
Dennd2d	3	106482431	106503030	+	20600	1607
Cept1	3	106502260	106547802	-	45543	212
Dram2	3	106547798	106575890	+	28093	195
Lrif1	3	106684987	106736577	+	51591	200
Cd53	3	106759921	106790149	-	30229	64
Olfr266	3	106820485	106826287	-	5803	6
Kcna3	3	107036169	107038070	+	1902	457
Kcna2	3	107101146	107115005	+	13860	28
Kcna10	3	107183056	107195721	+	12666	9
Cym	3	107211293	107221732	-	10440	8
A630076J17Rik	3	107230614	107234723	+	4110	4
Prok1	3	107232797	107239707	-	6911	6
Lamtor5	3	107278858	107284082	+	5225	73
Slc16a4	3	107291230	107312115	+	20886	29
Rbm15	3	107325421	107333673	-	8253	10
Kcnc4	3	107438303	107459552	-	21250	11
Slc6a17	3	107467543	107518018	-	50476	31
Ubl4b	3	107553687	107555073	-	1387	0
Alx3	3	107595031	107605776	+	10746	4
Strip1	3	107612532	107631694	-	19163	12
Gm10961	3	107631322	107633090	+	1769	1
Ahcyl1	3	107663118	107696560	-	33443	21
Csf1	3	107741048	107760469	-	19422	40
Eps8l3	3	107877229	107892900	+	15672	9
Gstm5	3	107895821	107898686	+	2866	3
Gstm7	3	107926334	107931817	-	5484	6
Gstm6	3	107938847	107943749	-	4903	2
Gstm3	3	107963696	107969283	-	5588	2
Gstm2	3	107981702	107986453	-	4752	4
Gstm1	3	108012255	108017973	-	5719	5
Gstm4	3	108040408	108044894	-	4487	7
Ampd2	3	108074062	108086651	-	12590	12
Gnat2	3	108092789	108101432	+	8644	7
Gnai3	3	108107280	108146146	-	38867	26
Gpr61	3	108148321	108154882	-	6562	13
Amigo1	3	108186335	108192286	+	5952	41
Cyb561d1	3	108195687	108200834	-	5148	13
Atxn7l2	3	108202222	108210934	-	8713	11
Sypl2	3	108211472	108226648	-	15177	39
Psma5	3	108256926	108279974	+	23049	522
Sort1	3	108284082	108361511	+	77430	78
Mybphl	3	108364911	108380057	+	15147	8
Psrc1	3	108383839	108388231	+	4393	84
Celsr2	3	108390851	108415552	-	24702	13
Sars	3	108424865	108445209	-	20345	29
5330417C22Rik	3	108455694	108536536	-	80843	46
1700013F07Rik	3	108537541	108544723	+	7183	4
Tmem167b	3	108556425	108562466	-	6042	5
Taf13	3	108571699	108583222	+	11524	118
Wdr47	3	108591279	108645719	+	54441	144
Clcc1	3	108653913	108678840	+	24928	213
Gpsm2	3	108678638	108722309	-	43672	83
Aknad1	3	108739658	108782309	+	42652	20
Stxbp3	3	108793176	108840526	-	47351	33
Fndc7	3	108853678	108890008	-	36331	37
Prpf38b	3	108902805	108911727	-	8923	24
Henmt1	3	108940059	108960774	+	20716	24
Fam102b	3	108970997	109027607	-	56611	35
Slc25a54	3	109080469	109116687	+	36219	29
Slc25a24	3	109123149	109168457	+	45309	31
Vav3	3	109340653	109685698	+	345046	1177
Ntng1	3	109780040	110144011	-	363972	304
Prmt6	3	110246109	110250998	-	4890	9
Amy2a5	3	113247178	113258837	-	11660	3
Amy2a4	3	113279843	113291449	-	11607	9
Amy2a3	3	113312455	113324052	-	11598	14
Amy2a2	3	113345055	113356658	-	11604	14
Amy2a1	3	113529403	113532428	-	3026	5
Amy1	3	113555710	113606699	-	50990	48
Rnpc3	3	113605067	113630149	-	25083	25
Col11a1	3	114030540	114220718	+	190179	97
Olfm3	3	114904078	115125722	+	221645	190
S1pr1	3	115710433	115715072	-	4640	2
Dph5	3	115887837	115934361	+	46525	1188
Slc30a7	3	115938973	116007406	-	68434	172
Extl2	3	116007462	116029017	+	21556	96
Vcam1	3	116109949	116129688	-	19740	13
Gpr88	3	116249654	116253503	-	3850	1
Cdc14a	3	116272553	116428745	-	156193	104
Rtca	3	116488963	116508208	-	19246	10
Dbt	3	116513070	116549981	+	36912	322
Lrrc39	3	116562978	116583134	+	20157	20
Trmt13	3	116581093	116614587	-	33495	52
Sass6	3	116594982	116631004	+	36023	80
Mfsd14a	3	116631164	116662677	-	31514	36
Gm43191	3	116641902	116681260	-	39359	37
Slc35a3	3	116669470	116712831	-	43362	30
Agl	3	116739999	116808166	-	68168	52
Frrs1	3	116859464	116908177	+	48714	447
Palmd	3	116918258	116968987	-	50730	39
4930455H04Rik	3	116968267	116984406	+	16140	12
Plppr4	3	117319139	117360876	-	41738	44
Plppr5	3	117485084	117689507	+	204424	143
Snx7	3	117781647	117868936	-	87290	59
Dpyd	3	118562129	119432924	+	870796	702
Ptbp2	3	119718742	119783804	-	65063	78
Rwdd3	3	121155398	121171695	-	16298	12
Tlcd4	3	121201761	121283098	-	81338	55
Alg14	3	121291773	121363094	+	71322	345
Cnn3	3	121426497	121458207	+	31711	461
Slc44a3	3	121459528	121532404	-	72877	81
4930432M17Rik	3	121670762	121682982	+	12221	5
F3	3	121723537	121735048	+	11512	44
Abcd3	3	121758774	121815302	-	56529	40
Arhgap29	3	121952541	122016753	+	64213	52
Abca4	3	122044443	122180061	+	135619	75
Gclm	3	122245557	122270732	+	25176	179
Dnttip2	3	122274388	122285271	+	10884	356
Bcar3	3	122419778	122530191	+	110414	55
Fnbp1l	3	122538719	122619715	-	80997	67
Pde5a	3	122728947	122859374	+	130428	113
Fabp2	3	122895072	122899506	+	4435	2
Gm10959	3	122913070	122919360	-	6291	3
1810037I17Rik	3	122924203	122926184	+	1982	22
Usp53	3	122931493	122984510	-	53018	48
Myoz2	3	123006206	123035015	-	28810	26
Synpo2	3	123076519	123236147	-	159629	116
Sec24d	3	123267455	123365641	+	98187	76
Mettl14	3	123368297	123386108	-	17812	13
Prss12	3	123446913	123506597	+	59685	50
Ndst3	3	123526166	123690853	-	164688	139
Tram1l1	3	124320855	124324743	+	3889	2
1700006A11Rik	3	124400989	124426040	-	25052	12
1700003H04Rik	3	124556352	124581101	-	24750	16
Ndst4	3	125404076	125728899	+	324824	224
Ugt8a	3	125865271	125938619	-	73349	71
Arsj	3	126363684	126440375	+	76692	47
Camk2d	3	126596951	126846326	+	249376	2964
Ank2	3	126921612	127499350	-	577739	425
Larp7	3	127536714	127553349	-	16636	12
Zgrf1	3	127553489	127618023	+	64535	129
Neurog2	3	127633135	127635631	+	2497	1
Alpk1	3	127670310	127780527	-	110218	68
Tifa	3	127789805	127798389	+	8585	5
Ap1ar	3	127807007	127837523	-	30517	20
Fam241a	3	127869058	127896324	-	27267	31
Pitx2	3	129199878	129219591	+	19714	11
Enpep	3	129269175	129332720	-	63546	47
Elovl6	3	129532355	129638495	+	106141	273
Egf	3	129677565	129755316	-	77752	53
Lrit3	3	129787881	129804030	-	16150	14
Rrh	3	129804408	129822587	-	18180	10
Gar1	3	129824912	129831396	-	6485	6
Cfi	3	129835884	129875332	+	39449	19
Pla2g12a	3	129878606	129895825	+	17220	225
Casp6	3	129901425	129914103	+	12679	36
Mcub	3	129914960	129970206	-	55247	40
Sec24b	3	129982759	130060907	-	78149	58
Col25a1	3	130180891	130599877	+	418987	290
Etnppl	3	130617448	130637521	+	20074	16
Ostc	3	130695912	130709444	-	13533	9
Rpl34	3	130726831	130730398	-	3568	1
Lef1	3	131110471	131224356	+	113886	4820
Hadh	3	131233419	131272101	-	38683	21
Cyp2u1	3	131288441	131303224	-	14784	1
Sgms2	3	131318985	131490479	-	171495	20
Papss1	3	131564768	131643671	+	78904	152
Dkk2	3	132085292	132180304	+	95013	70
Gimd1	3	132629820	132645351	+	15532	17
Aimp1	3	132660481	132684370	-	23890	15
Tbck	3	132684144	132841688	+	157545	641
Npnt	3	132881745	132950291	-	68547	40
Gstcd	3	132981752	133092033	-	110282	118
Ints12	3	133091840	133110988	+	19149	119
Arhgef38	3	133112278	133234949	-	122672	89
Ppa2	3	133310110	133378235	+	68126	420
Tet2	3	133463679	133545139	-	81461	69
Cxxc4	3	134236491	134262161	+	25671	14
Tacr3	3	134829007	134934579	+	105573	106
Cenpe	3	135212537	135273611	+	61075	55
Bdh2	3	135281221	135304426	+	23206	14
Slc9b2	3	135307700	135345387	+	37688	36
Slc9b1	3	135348029	135397827	+	49799	27
Cisd2	3	135406412	135423925	-	17514	30
Ube2d3	3	135438149	135468198	+	30050	2242
Manba	3	135485611	135571404	+	85794	187
Nfkb1	3	135584655	135691546	-	106892	132
Slc39a8	3	135825279	135888572	+	63294	69
Bank1	3	136053363	136326066	-	272704	227
Ppp3ca	3	136670124	136937727	+	267604	879
Emcn	3	137341067	137432185	+	91119	58
Ddit4l	3	137623672	137628333	+	4662	3
Gm21962	3	137671524	137672540	+	1017	3
H2az1	3	137864487	137866922	+	2436	101
Dnajb14	3	137867675	137916557	+	48883	113
Dapp1	3	137931007	137981545	-	50539	48
Gm5105	3	138048761	138067388	-	18628	8
1110002E22Rik	3	138065052	138081506	+	16455	6
Mttp	3	138089854	138143388	-	53535	36
Trmt10a	3	138143448	138159821	+	16374	130
4930579F01Rik	3	138164078	138239663	-	75586	59
Adh7	3	138217760	138233382	+	15623	14
Adh1	3	138277494	138290698	+	13205	8
Adh6a	3	138313286	138331134	+	17849	13
Adh6b	3	138341775	138358861	+	17087	13
Adh4	3	138415487	138430892	+	15406	7
Adh5	3	138443093	138455499	+	12407	250
Metap1	3	138458956	138489515	-	30560	20
Eif4e	3	138526179	138559696	+	33518	1588
Tspan5	3	138742195	138907905	+	165711	4028
Rap1gds1	3	138925902	139075201	-	149300	99
Stpg2	3	139205694	139710299	+	504606	398
Pdha2	3	141210004	141212355	-	2352	1
Unc5c	3	141465216	141834924	+	369709	261
Bmpr1b	3	141837136	142169425	-	332290	286
Pdlim5	3	142239590	142395696	-	156107	135
Gbp5	3	142496900	142522344	+	25445	1797
Gbp7	3	142530342	142550149	+	19808	214
Gbp3	3	142560026	142573209	+	13184	77
Gbp2b	3	142594847	142619179	+	24333	17
Gbp2	3	142620602	142638008	+	17407	965
Kyat3	3	142701051	142746870	+	45820	116
Gtf2b	3	142765045	142783606	+	18562	210
Pkn2	3	142790902	142882004	-	91103	100
Lmo4	3	144188530	144205220	-	16691	10
Hs2st1	3	144429706	144570181	-	140476	94
Selenof	3	144570426	144597680	+	27255	406
Sh3glb1	3	144683678	144720335	-	36658	19
Clca3a1	3	144729677	144760977	-	31301	29
Clca3a2	3	144796559	144819494	-	22936	14
Clca3b	3	144822623	144849357	-	26735	20
Clca4b	3	144910921	144932529	-	21609	21
Clca4a	3	144952480	144975045	-	22566	13
Clca1	3	145003817	145032776	-	28960	23
Clca2	3	145070263	145099106	-	28844	19
Odf2l	3	145118589	145153915	+	35327	87
Col24a1	3	145292472	145552011	+	259540	206
Znhit6	3	145576205	145604795	+	28591	1021
Ccn1	3	145646976	145649981	-	3006	1
Ddah1	3	145758675	145894277	+	135603	94
Bcl10	3	145924262	145934356	+	10095	323
2410004B18Rik	3	145938014	145944829	+	6816	135
Syde2	3	145987870	146021720	+	33851	356
Wdr63	3	146040526	146108130	-	67605	38
Mcoln3	3	146117450	146141806	+	24357	13
Mcoln2	3	146149833	146195513	+	45681	411
Lpar3	3	146220963	146286186	+	65224	49
Ssx2ip	3	146404642	146440144	+	35503	261
Ctbs	3	146450470	146465849	+	15380	31
Spata1	3	146457196	146499753	-	42558	42
Gng5	3	146499807	146505572	+	5766	159
Rpf1	3	146505956	146521429	-	15474	116
Uox	3	146570426	146632305	+	61880	30
Dnase2b	3	146580985	146615596	-	34612	13
4930503B20Rik	3	146645193	146651317	-	6125	0
Samd13	3	146645195	146685592	-	40398	24
Prkacb	3	146729574	146812960	-	83387	58
Ttll7	3	146852367	146984009	+	131643	90
Adgrl2	3	148815583	148990555	-	174973	121
Adgrl4	3	151437887	151545086	+	107200	69
Ifi44	3	151730922	151749960	-	19039	27
Ifi44l	3	151758737	151762892	-	4156	4
Ptgfr	3	151796502	151837630	-	41129	32
Gipc2	3	152093839	152166230	-	72392	45
Dnajb4	3	152183955	152210083	-	26129	15
Fubp1	3	152210422	152236826	+	26405	2799
Nexn	3	152236982	152266318	-	29337	645
Miga1	3	152273849	152340407	-	66559	96
Usp33	3	152346478	152393617	+	47140	442
Zzz3	3	152395473	152462826	+	67354	3342
Ak5	3	152462815	152668360	-	205546	258
Pigk	3	152714100	152980408	+	266309	1251
St6galnac5	3	152817081	152982246	-	165166	188
St6galnac3	3	153198266	153725174	-	526909	323
Asb17	3	153844209	153855082	+	10874	4
Msh4	3	153857149	153906138	-	48990	32
Rabggtb	3	153907287	153913009	-	5723	8
Acadm	3	153922357	153944632	-	22276	11
Slc44a5	3	153973436	154271722	+	298287	173
Lhx8	3	154306294	154330659	-	24366	11
Tyw3	3	154576431	154597104	-	20674	2
Cryz	3	154596711	154623182	+	26472	30
Erich3	3	154663859	154767790	+	103932	56
Tnni3k	3	154786291	155055407	-	269117	174
Fpgt	3	155084918	155093403	-	8486	6
Lrriq3	3	155093434	155194280	+	100847	75
Negr1	3	156561794	157316445	+	754652	507
Zranb2	3	157534160	157548410	+	14251	781
Ptger3	3	157566892	157645888	+	78997	56
Cth	3	157894248	157925077	-	30830	27
Ankrd13c	3	157947239	158008034	+	60796	1358
Srsf11	3	158010473	158036639	-	26167	53
Lrrc40	3	158036662	158068487	+	31826	200
Lrrc7	3	158082891	158562221	-	479331	366
Depdc1a	3	159495433	159529955	+	34523	29
Rpe65	3	159599175	159625321	+	26147	12
Wls	3	159839672	159938664	+	98993	96
Vmn1r2	4	3167320	3173006	+	5687	10
Vmn1r3	4	3184348	3185358	-	1011	1
Tmem68	4	3549041	3574853	-	25813	20
Tgs1	4	3574875	3616619	+	41745	1144
Lyn	4	3678115	3791613	+	113499	71
Rps20	4	3831334	3835665	-	4332	8
Mos	4	3870657	3872105	-	1449	3
Plag1	4	3900996	3938423	-	37428	30
Chchd7	4	3938888	3951046	+	12159	60
Gm11808	4	3973092	3973595	-	504	1
Sdr16c5	4	3995936	4019663	-	23728	28
Sdr16c6	4	4055929	4077522	-	21594	16
Penk	4	4133531	4138819	-	5289	4
Impad1	4	4762484	4793355	-	30872	22
Fam110b	4	5644121	5801101	+	156981	125
Ubxn2b	4	6191098	6221688	+	30591	227
Cyp7a1	4	6265612	6275631	-	10020	6
Sdcbp	4	6365650	6408423	+	42774	376
Nsmaf	4	6396207	6454271	-	58065	124
Tox	4	6686353	6990799	-	304447	280
Car8	4	8143362	8239041	-	95680	71
Rab2a	4	8535644	8607778	+	72135	2409
Chd7	4	8690470	8867659	+	177190	5308
Clvs1	4	9269317	9451691	+	182375	135
Asph	4	9449079	9669344	-	220266	157
Gdf6	4	9844372	9862345	+	17974	11
2610301B20Rik	4	10874498	10899425	+	24928	124
Plekhf2	4	10988662	11007927	-	19266	13
Ndufaf6	4	11051045	11076204	-	25160	10
Trp53inp1	4	11156431	11174379	+	17949	515
Ccne2	4	11191354	11204779	+	13426	30
Ints8	4	11199158	11254258	-	55101	67
Dpy19l4	4	11261315	11322137	-	60823	42
Esrp1	4	11331933	11386783	-	54851	32
Virma	4	11485958	11550684	+	64727	966
Rad54b	4	11558942	11615805	+	56864	44
Fsbp	4	11579665	11587591	+	7927	7
Gem	4	11704457	11714752	+	10296	51
Cdh17	4	11758147	11817895	+	59749	43
Pdp1	4	11958184	11966452	-	8269	3
Tmem67	4	12039355	12090020	-	50666	60
Rbm12b2	4	12089439	12096243	+	6805	276
Rbm12b1	4	12140267	12146731	+	6465	194
Fam92a	4	12153409	12172015	-	18607	57
Triqk	4	12906838	12983553	+	76716	58
Runx1t1	4	13743436	13893649	+	150214	88
Slc26a7	4	14502430	14621805	-	119376	103
Lrrc69	4	14623620	14796060	-	172441	155
Otud6b	4	14809498	14826587	-	17090	13
Pip4p2	4	14864076	14915176	+	51101	57
Necab1	4	14952245	15149794	-	197550	152
Tmem64	4	15265831	15286753	+	20923	135
Calb1	4	15881264	15908064	+	26801	14
Decr1	4	15917240	15945507	-	28268	25
Nbn	4	15957925	15992589	+	34665	338
Osgin2	4	15997121	16013888	-	16768	45
Ripk2	4	16122733	16163647	-	40915	38
Mmp16	4	17852893	18119145	+	266253	1667
Cnbd1	4	18860454	19122526	-	262073	225
Cngb3	4	19280850	19510623	+	229774	204
Cpne3	4	19519254	19570108	-	50855	56
Rmdn1	4	19575162	19606932	+	31771	180
Gm12353	4	19605451	19651130	+	45680	167
Wwp1	4	19608303	19708993	-	100691	190
Slc7a13	4	19818725	19842218	+	23494	12
Atp6v0d2	4	19876841	19922605	-	45765	36
Ttpa	4	20007938	20030785	+	22848	12
Ggh	4	20042052	20066750	+	24699	21
Nkain3	4	20118874	20778866	-	659993	540
Prdm13	4	21677481	21685963	-	8483	7
Ccnc	4	21727701	21759922	+	32222	270
Tstd3	4	21757382	21767212	-	9831	18
Usp45	4	21776272	21837872	+	61601	458
Pnisr	4	21847583	21876475	+	28893	1056
Coq3	4	21879673	21912162	+	32490	166
Faxc	4	21931331	21994751	+	63421	36
Fbxl4	4	22357543	22434091	+	76549	250
Pou3f2	4	22482780	22488366	-	5587	3
Mms22l	4	24496451	24602950	+	106500	229
Klhl32	4	24612554	24851124	-	238571	249
Ndufaf4	4	24898083	24905001	+	6919	305
Gpr63	4	24973419	25009233	+	35815	21
Fhl5	4	25199908	25242876	-	42969	36
Ufl1	4	25248605	25281821	-	33217	23
Fut9	4	25609332	25800244	-	190913	141
Manea	4	26324506	26346891	-	22386	18
Epha7	4	28813131	28967499	+	154369	90
Map3k7	4	31964097	32023467	+	59371	1235
Bach2	4	32238804	32586108	+	347305	42311
Gja10	4	32596960	32602760	-	5801	4
Casp8ap2	4	32615473	32653265	+	37793	470
Mdn1	4	32657119	32775217	+	118099	11711
Lyrm2	4	32800253	32801383	+	1131	20
Ankrd6	4	32804035	32950841	-	146807	93
Rragd	4	32983037	33022180	+	39144	148
Ube2j1	4	33031416	33052363	+	20948	316
Gabrr2	4	33062999	33095865	+	32867	75
Gabrr1	4	33132521	33163588	+	31068	10
Pm20d2	4	33174230	33189737	-	15508	9
Srsf12	4	33208991	33233340	+	24350	25
Pnrc1	4	33245423	33248510	-	3088	11
Rngtt	4	33310311	33502614	+	192304	2327
Cnr1	4	33924632	33948831	+	24200	21
Spaca1	4	34024874	34050191	-	25318	35
Akirin2	4	34550937	34566908	+	15972	364
Orc3	4	34570796	34614944	-	44149	410
Rars2	4	34614957	34660167	+	45211	467
Slc35a1	4	34663257	34687438	-	24182	107
Cfap206	4	34688559	34730206	-	41648	23
Gm136	4	34743784	34756263	-	12480	4
Smim8	4	34768664	34778423	-	9760	6
Zfp292	4	34803113	34882960	-	79848	61
Cga	4	34893779	34907370	+	13592	6
Mob3b	4	34949074	35157484	-	208411	158
Ifnk	4	35152056	35154005	+	1950	1
C9orf72	4	35191285	35226123	-	34839	33
Lingo2	4	35706647	36951223	-	1244577	1009
1700009N14Rik	4	39450295	39451776	+	1482	0
Aco1	4	40143081	40198338	+	55258	409
Ddx58	4	40204849	40239828	-	34980	39
Topors	4	40259601	40269850	-	10250	8
Smim27	4	40269579	40270940	+	1362	9
Ndufb6	4	40270591	40279421	-	8831	14
Tmem215	4	40472180	40477168	+	4989	1
Aptx	4	40682382	40703194	-	20813	10
Dnaja1	4	40722480	40737149	+	14670	645
Smu1	4	40736542	40757923	-	21382	68
B4galt1	4	40804602	40854005	-	49404	22
Spink4	4	40920052	40931395	+	11344	3
Bag1	4	40936398	40948294	-	11897	8
Chmp5	4	40948407	40965303	+	16897	116
Nfx1	4	40970906	41025993	+	55088	2153
Aqp7	4	41033074	41048139	-	15066	24
Aqp3	4	41092722	41098183	-	5462	1
Nol6	4	41114427	41124455	-	10029	10
Ube2r2	4	41135743	41193380	+	57638	1059
Ubap2	4	41194313	41275144	-	80832	153
Dcaf12	4	41291300	41314889	-	23590	14
Ubap1	4	41348996	41390525	+	41530	773
Kif24	4	41390745	41464848	-	74104	351
Nudt2	4	41465151	41480926	+	15776	54
Myorg	4	41495604	41503076	-	7473	5
1110017D15Rik	4	41505009	41517333	-	12325	8
Fam219a	4	41517691	41569537	-	51847	28
Dnaic1	4	41569775	41638158	+	68384	29
Enho	4	41638144	41640324	-	2181	3
Cntfr	4	41657498	41697040	-	39543	14
Il11ra1	4	41699989	41769474	+	69486	210
Rpp25l	4	41712033	41713534	-	1502	0
Dctn3	4	41714798	41723170	-	8373	4
Arid3c	4	41723836	41731142	-	7307	8
Sigmar1	4	41738493	41741359	-	2867	1
Galt	4	41755228	41758695	+	3468	79
Ccl27a	4	41769467	41774247	-	4781	0
Ccl21d	4	41903610	41904743	+	1134	0
Gm20878	4	41941572	41943124	+	1553	0
Fam205a4	4	41966058	41971856	+	5799	1
Gm3893	4	42091207	42092287	+	1081	1
Gm13304	4	42114817	42115917	+	1101	0
Gm13306	4	42154040	42158839	+	4800	1
Gm13305	4	42158842	42168603	-	9762	2
Ccl21b	4	42255693	42256825	+	1133	0
Gm21953	4	42293921	42294859	+	939	0
Fam205a3	4	42318272	42324068	+	5797	1
Gm21586	4	42438970	42439970	+	1001	0
Fam205a2	4	42522580	42528175	-	5596	0
Gm10591	4	42612121	42613253	+	1133	0
Ccl27b	4	42655251	42655998	+	748	0
Il11ra2	4	42656001	42665763	-	9763	5
4930578G10Rik	4	42735545	42846248	+	110704	39
Ccl19	4	42754525	42756543	-	2019	0
Ccl21a	4	42772860	42773993	-	1134	0
Gm12394	4	42781928	42856771	-	74844	34
Fam205a1	4	42848071	42853888	-	5818	2
Fam205c	4	42868004	42874203	-	6200	4
Phf24	4	42916681	42944752	+	28072	4
Dnajb5	4	42949814	42959425	+	9612	246
1700022I11Rik	4	42969631	42983640	+	14010	5
Vcp	4	42979963	43000507	-	20545	14
Fancg	4	43002343	43010355	-	8013	3
Pigo	4	43017635	43025819	-	8185	3
Stoml2	4	43027690	43031710	-	4021	4
Fam214b	4	43032414	43046220	-	13807	13
Unc13b	4	43058969	43264871	+	205903	204
Atp8b5	4	43267170	43373833	+	106664	77
Rusc2	4	43381979	43427088	+	45110	35
Fam166b	4	43427019	43429134	-	2116	1
Tesk1	4	43441939	43448064	+	6126	170
Cd72	4	43446462	43454628	-	8167	155
Sit1	4	43482081	43483734	-	1654	2
Ccdc107	4	43493362	43495921	+	2560	105
Arhgef39	4	43496142	43499695	-	3554	26
Car9	4	43506966	43513729	+	6764	3
Tpm2	4	43514711	43523765	-	9055	11
Tln1	4	43531519	43562422	-	30904	23
Creb3	4	43562332	43567060	+	4729	76
Gba2	4	43566928	43578873	-	11946	115
Rgp1	4	43578715	43587487	+	8773	439
Msmp	4	43583216	43584494	-	1279	129
Npr2	4	43631935	43651244	+	19310	8
Spag8	4	43651335	43653594	-	2260	3
Hint2	4	43654229	43656466	-	2238	2
Fam221b	4	43659622	43669141	-	9520	26
Tmem8b	4	43668971	43692668	+	23698	34
Olfr70	4	43694784	43700807	-	6024	10
Olfr71	4	43704562	43710255	-	5694	4
Hrct1	4	43727188	43728639	+	1452	1
Spaar	4	43730034	43734534	+	4501	2
Olfr159	4	43770050	43771009	-	960	2
Olfr29	4	43781366	43782328	-	963	2
Olfr156	4	43820132	43823895	-	3764	3
Olfr157	4	43830542	43840201	-	9660	10
Olfr155	4	43851565	43857595	+	6031	9
Reck	4	43875530	43944806	+	69277	143
Glipr2	4	43957401	43979118	+	21718	742
Ccin	4	43983483	43985423	+	1941	4
Clta	4	44004452	44032846	+	28395	793
Gne	4	44034075	44084177	-	50103	126
Rnf38	4	44126210	44168339	-	42130	28
Melk	4	44300876	44364675	+	63800	50
Pax5	4	44524757	44710487	-	185731	112
Zcchc7	4	44755877	44932215	+	176339	6445
Grhpr	4	44981395	44990734	+	9340	13
Zbtb5	4	44991242	45012412	-	21171	25
Polr1e	4	45018583	45036565	+	17983	508
Fbxo10	4	45034247	45084604	-	50358	62
Tomm5	4	45105208	45108114	-	2907	1
Frmpd1	4	45184875	45285936	+	101062	45
Trmt10b	4	45297127	45316131	+	19005	107
Exosc3	4	45316613	45342732	-	26120	21
Dcaf10	4	45342101	45379759	+	37659	462
Slc25a51	4	45395923	45408766	-	12844	9
Shb	4	45423278	45532470	-	109193	61
Aldh1b1	4	45799022	45804604	+	5583	11
Igfbpl1	4	45809468	45826923	-	17456	6
Stra6l	4	45848664	45887008	+	38345	31
Ccdc180	4	45890303	45950774	+	60472	34
